premiseID,capacitykW,installDate,manufacturer,model,azimuth,tilt,rateClass,dateInstalled,premiseRateCode,maxAC,efficiency
85061,8.7,12/14/2018 0:00,SolarEdge,10000H,200,37,E100,12/14/2018,E125,10.8,97.5
85077,3.9,5/18/2018 0:00,SolarEdge,SE3000HH,90,27,E100,5/18/2018,E140,3.3,97.5
85095,6,10/10/2017 0:00,SolarEdge,SE5000,211,27,E100,10/10/2017,E140,5.4,97.5
85131,4.8,6/5/2017 0:00,SolarEdge,SE5000A-US-U,181,15,E100,6/5/2017,E130,5.4,97.5
85179,5.1,6/1/2018 0:00,SolarEdge,HD Wave 5000H,181,27,E100,6/1/2018,E140,5.4,97.5
85207,5.75,4/22/2015 0:00,ABB Power One,PVI-4.2,185,28,E100,4/22/2015,E140,4.6,96
85450,6.65,10/22/2018 0:00,Solaredge,SE6000HD-US,265,27,E100,10/22/2018,E100,6,97.5
85465,5.42,9/12/2017 0:00,SolarEdge,SE5000H-US,178,27,E100,9/12/2017,E140,5.4,97.5
85694,5.36,1/28/2015 0:00,SMA,SB5000TL,180,30,E100,1/28/2015,E140,5,95.5
85698,5.67,6/7/2016 0:00,SolarEdge,SE6000A-US,180,23,E100,6/7/2016,E140,6,97.5
85760,4.5,3/22/2019 0:00,SolarEdge,SE7600H-US,180,27,E100,3/22/2019,E140,8.35,97.5
85777,3,4/18/2006 0:00,Xantrex,GT3.0-NS-DS-240,180,30,E100,4/18/2006,E130,3,94.5
85826,6.9,1/14/2019 0:00,SolarEdge,SE6000H-US,255,25,E100,1/14/2019,E140,6,97.5
85828,4.16,9/1/2016 0:00,SolarEdge,SE3800,132,27,E100,9/1/2016,E140,4.15,98
85839,6.9,8/8/2018 0:00,AP systems,YC600 microinverters,246,18.4,E100,8/8/2018,E140,,
85911,5.31,2/23/2018 0:00,SolarEdge,SE5000H-US,185,23,E100,2/23/2018,E130,5.4,97.5
85921,6.27,8/31/2017 0:00,SolarEdge,SE6000A,116,32,E100,8/31/2017,E140,6,97.5
85939,5.1,11/14/2018 0:00,Enpahse,IQ7-60-2-INT,205,27,E100,11/14/2018,E125,,
85992,7.84,2/5/2018 0:00,SolarEdge,SE7600H-US,205,22,E100,2/5/2018,E140,8.35,97.5
86043,4.5,10/24/2018 0:00,Enphase,IQ7-60-2-INT,270,41,E100,10/24/2018,E125,,
86146,4.8,12/7/2018 0:00,Enphase,IQ7-60-2-US,270,28,E100,12/7/2018,E125,,
86179,5.2,10/18/2017 0:00,SolarEdge,SE5000H-US-ZB-U,271,29,E100,10/18/2017,E140,5.4,97.5
86197,4.55,2/21/2018 0:00,SolarEdge,SE3800HD-US,182,22,E100,2/21/2018,E140,4.15,98
86235,9.1,11/23/2018 0:00,SolarEdge,SE7600H-US000SNU2,271,32,E100,11/23/2018,E125,8.35,97.5
86256,11.1,3/26/2014 0:00,SunPower/Sunny Boy,(2) SB5000US,170,23,E100,3/26/2014,E140,10,95.5
86269,6.5,1/4/2019 0:00,Delta,Solivia 5.2 TL,138,26,E100,1/4/2019,E140,5.2,97.5
86291,4.8,11/2/2015 0:00,SolarEdge,SE6000A-US-U,180,25,E100,11/2/2015,E140,6,97.5
86330,7.25,6/9/2017 0:00,Enphase,M250-60-2LL-S22,180,20,E100,6/9/2017,E140,,96.5
86673,5.46,10/20/2016 0:00,Delta,Solivia 5.2 TL,180,18,E100,10/20/2016,E140,5.2,97.5
86680,4.7,9/19/2014 0:00,SolarEdge,SE3800,180,23,E100,9/19/2014,E140,4.15,98
87040,8.12,1/25/2017 0:00,SolarEdge,SE7600A,185,27,E100,1/25/2017,E140,8.35,97.5
87042,4.28,8/28/2017 0:00,SolarEdge,SE3800A,200,24,E100,8/28/2017,E140,4.15,98
87272,2.4,4/9/2018 0:00,SolarEdge,SE3800H,89,27,E100,4/9/2018,E140,4.15,98
87279,5.44,4/19/2018 0:00,SolarEdge,SE5000HD-US,90,20,E100,4/19/2018,E140,5.4,97.5
87282,8.99,10/28/2016 0:00,SolarEdge,SE7600A-US,180,23,E100,10/28/2016,E140,8.35,97.5
87371,3,11/27/2017 0:00,SolarEdge,SE3800H-US,180,23,E100,11/27/2017,E140,4.15,98
87380,7.28,3/7/2017 0:00,SolarEdge,SE6000A-US-ZB-U,269,25,E100,3/7/2017,E140,6,97.5
87458,6.08,3/1/2019 0:00,SolarEdge,SE5000H-US,180,23,E100,3/1/2019,E140,5.4,97.5
87459,14.4,12/21/2018 0:00,SolarEdge,SE7600A-US; SE3800H-US,203,27,E100,12/21/2018,E125,11.4,97.5
87475,1.75,4/8/2014 0:00,Kaco,1502xi,90,23,E100,4/8/2014,A140,1.5,95
87529,5.1,3/5/2018 0:00,Enphase,IQ6-60-2-US,180,25,E100,3/5/2018,E140,,
87542,5.99,12/2/2016 0:00,SolarEdge,SE6000A-US,90,23,E100,12/2/2016,E140,6,97.5
87561,5.31,5/3/2017 0:00,ABB,PVI-4.2-OUTD-S-US,207,26,E100,5/3/2017,E140,4.6,96
87659,5.4,11/1/2018 0:00,Enpahse,IQ7-60-2-INT,180,27,E100,11/1/2018,E125,,
87674,11.4,11/20/2017 0:00,Delta,Solivia 5.2 TL (2),90,30,E100,11/20/2017,E140,10.4,97.5
87679,6.4,12/31/2014 0:00,SolarEdge,SE6000A-US,180,18,E100,12/31/2014,E140,6,97.5
87706,6.5,4/27/2018 0:00,Delta,Solivia 5.2 TL,180,20,E100,4/27/2018,E140,5.2,97.5
87710,9.75,12/20/2018 0:00,Delta,Solivia 5.2 TL; Solivia 3.8 TL,180,20,E100,12/20/2018,E125,9,97.5
87724,3.8,1/23/2017 0:00,Enphase,S280-60-240,113,14,E100,1/23/2017,E140,,
87800,3.2,5/21/2014 0:00,Kaco Blueplanet,(2) 1502ix,225,40,E100,5/21/2014,A140,3,95
87815,6.24,7/21/2016 0:00,SolarEdge,SE5000A-US,180,27,E100,7/21/2016,E140,5.4,97.5
87817,6.3,12/10/2018 0:00,Solaredge,6000H,151,30,E100,12/10/2018,E125,6,97.5
87858,5.1,3/16/2018 0:00,ABB,PVI-3.6-OUTD-S-US-Z-A,179,24,E100,3/16/2018,E140,4,96
87863,3.35,8/8/2018 0:00,SolarEdge,SE3000A-US,130,22,E100,8/8/2018,E140,3.3,97.5
87918,3.12,3/29/2016 0:00,SolarEdge,SE3000A-US-U,185,25,E100,3/29/2016,E130,3.3,97.5
87952,10.8,9/19/2017 0:00,Delta,Solivia 7.6 TL,270,27,E100,9/19/2017,A140,7.6,97.5
87967,7.8,3/19/2018 0:00,Delta,Solivia 6.6 TL,63,25,E100,3/19/2018,E140,6.6,97.5
87974,7.56,9/2/2016 0:00,SolarEdge,SE7600A-US-U,104,27,E100,9/2/2016,E140,8.35,97.5
87979,4.5,12/19/2017 0:00,ABB,PVI-3.0-OUTD-S-US-Z-A,164,26,E100,12/19/2017,E140,3.3,96
88001,7.7,10/22/2018 0:00,SolarEdge,SE7600H-US,132,23,E100,10/22/2018,E100,8.35,97.5
88012,4.2,11/30/2017 0:00,SolarEdge,SE3800H,89,27,E100,11/30/2017,E140,4.15,98
88069,95.7,1/14/2014 0:00,Lemay shopping SMA (5),STP15000TL,180,5,E790,1/14/2014,E790,75,98
88076,3.9,12/5/2014 0:00,SMA,SB4000TL-US,210,27,E100,12/5/2014,E140,4,96.5
88085,5.4,10/5/2018 0:00,SolarEdge,SE6000H,180,30,E100,10/5/2018,E140,6,97.5
88186,8.19,10/24/2016 0:00,SolarEdge,SE7600A-US,256,23,E100,10/24/2016,E140,8.35,97.5
88189,4.85,9/26/2017 0:00,SolarEdge,SE3800H,135,25,E100,9/26/2017,E140,4.15,98
88203,7.5,12/7/2017 0:00,Delta,Solivia 6.6 TL,148,34,E100,12/7/2017,E140,6.6,97.5
88217,4.56,8/28/2017 0:00,SolarEdge,SE3000A,179,23,E100,8/28/2017,E140,3.3,97.5
88225,2,7/14/2014 0:00,Power One,PVI-3.0,180,8,E100,7/14/2014,E140,3.3,96
88365,5.56,3/22/2017 0:00,SMA,Sunny Boy5.0 TL-US40,180,26.5,E100,3/22/2017,A140,5,95.5
88374,3.8,2/11/2015 0:00,Power One,PVI 3.8 OUTD-US,180,23,E100,2/11/2015,A140,4.2,96
88436,7.2,9/15/2017 0:00,Delta,Solivia 6.6 TL,89,30,E100,9/15/2017,A140,6.6,97.5
88442,4.5,7/13/2017 0:00,ABB,PVI-3.0-OUTD-S-US,268,27,E100,7/13/2017,E140,3.3,96
88566,3.3,11/9/2018 0:00,Enphase,IQ7-60-2-INT,90,26,E100,11/9/2018,E125,,
88571,75,5/28/2015 0:00,SolarEdge,(7) SE9KUS,170,15,E200,5/28/2015,E370,63,96.5
88600,7,12/10/2015 0:00,ABB Power One,PVI-6000,122,27,E100,12/10/2015,E140,6,96.4
88601,18.4,1/17/2019 0:00,Fronius (2),Primo 7.6kW,170,19,E200,1/17/2019,E200,15.2,97
88601,10.8,7/10/2015 0:00,Enphase,(38) M250,170,15,E200,7/10/2015,E222,9.5,96.5
88601,5.8,4/24/2014 0:00,Fronius,IG+ 6.0,180,18,E200,4/24/2014,E222,6,96.2
88608,4.41,5/5/2017 0:00,SolarEdge,SE3800-US-A HD,110,18,E100,5/5/2017,E140,4.15,98
88610,10.08,8/11/2016 0:00,Enphase,S280-60-240,160,18,E100,8/11/2016,E140,,
88612,4.8,3/23/2017 0:00,SolarEdge,SE5000A-US,132,23,E100,3/23/2017,E130,5.4,97.5
88615,3.6,9/20/2017 0:00,SolarEdge,SE3800H,190,10,E100,9/20/2017,E140,4.15,98
88648,9.15,12/20/2017 0:00,SolarEdge,SE10000A-US-U,180,27,E100,12/20/2017,A140,10.8,97.5
88744,80,6/30/2014 0:00,S College Ministorage Fronius (7),IG+ 11.4 10.0,180,5,E790,6/30/2014,E790,79.8,96.2
88747,11.4,10/25/2018 0:00,SolarEdge,10000H,221,27,E100,10/25/2018,E125,10.8,97.5
88849,6.5,2/7/2017 0:00,SolarEdge,SE5000A,145,27,E100,2/7/2017,E140,5.4,97.5
88902,11.9,10/3/2018 0:00,SolarEdge,SE7600A-US,250,27,E100,10/3/2018,E140,8.35,97.5
88920,10,1/22/2015 0:00,Fronius,IG+ 7.5,180,40,E100,1/22/2015,E140,7.5,96.2
88921,10,1/22/2015 0:00,Fronius,IG+ 7.5,270,40,E100,1/22/2015,E140,7.5,96.2
88923,4.55,8/21/2018 0:00,Delta,Solivia 5.2 TL,229,40,E100,8/21/2018,E130,5.2,97.5
88938,2.95,2/27/2018 0:00,SolarEdge,SE3000A-US-ZB-U,119,18,E100,2/27/2018,E140,3.3,97.5
88940,5.9,6/14/2017 0:00,ABB,PVI-4.2-OUTD-S-US,179,18,E100,6/14/2017,E140,4.6,96
88946,4.77,2/23/2016 0:00,Enphase,M250-60-2LL-S22 (18),180,20,E100,2/23/2016,E140,4.5,96.5
89009,4.8,11/2/2018 0:00,Enpahse,IQ7-60-2-INT,180,26,E100,11/2/2018,A125,,
89061,8.7,3/24/2017 0:00,Enphase,M250-60-2LL-S22,180,22,E100,3/24/2017,E140,,96.5
89341,7.56,5/11/2017 0:00,SolarEdge,SE6000,150,27,E100,5/11/2017,E140,6,97.5
89343,5.2,12/10/2018 0:00,Delta,Solivia 5.2 TL,137,35,E100,12/10/2018,E125,5.2,97.5
89380,7.38,5/17/2017 0:00,SolarEdge,SE6000A-US-ZB-U,89,27,E100,5/17/2017,E140,6,97.5
89433,2.5,4/1/2015 0:00,ABB Power One,PVI-3.0,180,18,E100,4/1/2015,E140,3.3,96
89434,6.6,9/19/2017 0:00,SolarEdge,SE7600A-US,155,30,E100,9/19/2017,E140,8.35,97.5
89589,4.68,3/21/2017 0:00,Delta,Solivia 7.6 TL,135,26,E100,3/21/2017,E130,7.6,97.5
89600,4.42,4/22/2016 0:00,SolarEdge,SE3800A-US,180,16,E100,4/22/2016,E140,4.15,98
89643,3,6/19/2015 0:00,ABB Power One,PVI-3.0,180,14,E100,6/19/2015,E140,3.3,96
89690,2.7,8/25/2018 0:00,SolarEdge,SE7600H-US000NNV2,233,23,E100,8/25/2018,E140,8.35,97.5
89737,2.3,3/8/2016 0:00,SolarEdge,SE3000A,180,18,E100,3/8/2016,E140,3.3,97.5
89810,4.55,12/7/2017 0:00,SolarEdge,SE3800H-US,270,24,E100,12/7/2017,E140,4.15,98
89811,8.96,4/25/2017 0:00,SolarEdge,SE7600A-US,182,25.5,E100,4/25/2017,E140,8.35,97.5
89865,99.9,11/17/2014 0:00,CSU Braiden Hall AE,(4) AE 3TL-23-6,180,12,E790,11/17/2014,E790,92.8,97.5
89874,3.9,5/12/2016 0:00,SolarEdge,SE3000A-US-ZB-U,272,26,E100,5/12/2016,E140,3.3,97.5
89876,9.81,12/9/2015 0:00,Sunny Boy,(2) SB5000TL-US-22,180,30,E100,12/9/2015,E140,10,95.5
89877,1.5,1/13/2016 0:00,Fronius,Galvo 2.5-1 208-240,225,37,E100,1/13/2016,E140,2.5,95.2
89878,4.8,11/7/2018 0:00,Enphase,IQ7-60-2-INT,219,24,E100,11/7/2018,E125,,
89900,1.5,11/24/2015 0:00,Fronius,Galvo 2.5-1 208-240,135,26.5,E100,11/24/2015,E140,2.5,95.2
89901,3,4/13/2015 0:00,SMA,SB3000TL,190,26.5,E100,4/13/2015,E140,3,96.5
89906,1.5,1/13/2016 0:00,Fronius,Galvo 2.5-1 208-240,220,26.5,E100,1/13/2016,E140,2.5,95.2
89912,1.5,4/8/2016 0:00,Fronius,Galvo 2.5-1 208-240,120,22.5,E100,4/8/2016,E140,2.5,95.2
89913,1.5,1/13/2016 0:00,Fronius,Galvo 2.5-1 208-240,145,33,E100,1/13/2016,E140,2.5,95.2
90117,1.5,1/13/2016 0:00,Fronius,Galvo 2.5-1 208-240,140,30,E100,1/13/2016,E140,2.5,95.2
90118,3.3,10/22/2018 0:00,Enphase,IQ7-60-2-INT,180,20,E100,10/22/2018,E125,,
90127,6.76,9/25/2015 0:00,Fronius,Primo 5.0,90,37,E100,9/25/2015,E140,5,96.5
90130,1.5,11/24/2015 0:00,Fronius,Galvo 2.5-1 208-240,230,22.5,E100,11/24/2015,E140,2.5,95.2
90131,1.5,11/24/2015 0:00,Fronius,Galvo 2.5-1 208-240,190,26.5,E100,11/24/2015,E140,2.5,95.2
90141,3,8/18/2015 0:00,Sunny Boy,SB-3000TL-US,164,23,E100,8/18/2015,E140,3,96.5
90159,1.5,8/7/2015 0:00,Fronius,Galvo 2.5-1,130,40,E100,8/7/2015,E140,2.5,95.2
90164,1.5,4/8/2016 0:00,Fronius,Galvo 2.5-1 208-240,220,23,E100,4/8/2016,E140,2.5,95.2
90172,5.9,8/2/2017 0:00,Delta,Solivia 5.2 TL,180,27,E100,8/2/2017,E130,5.2,97.5
90175,1.5,4/7/2016 0:00,Fronius,Galvo 2.5-1 208-240,180,23,E100,4/7/2016,E140,2.5,95.2
90183,8.1,6/22/2018 0:00,APSYSTEMS,YC500A microinverters,245,32,E100,6/22/2018,E140,,
90278,3.7,9/8/2015 0:00,Sunpower,Suny Boy SB3800,175,27,E100,9/8/2015,E130,3.84,96.5
90287,4.93,12/4/2018 0:00,Enphase,IQ7-60-2-INT,175,20,E100,12/4/2018,E100,,
90289,1.5,1/13/2016 0:00,Fronius,Galvo 2.5-1 208-240,225,30,E100,1/13/2016,E140,2.5,95.2
90315,96,1/26/2015 0:00,New Belgium Adv. Energy,AE 100TX,180,5,E790,1/26/2015,E790,100,96
90320,9.86,9/29/2016 0:00,SolarEdge,SE10000A-US-U,120,26.5,E100,9/29/2016,E140,10.8,97.5
90321,7.8,3/12/2019 0:00,SolarEdge,7600H,150,27,E100,3/12/2019,E140,8.35,97.5
90322,1.5,4/8/2016 0:00,Fronius,Galvo 2.5-1 208-240,140,20,E100,4/8/2016,E140,2.5,95.2
90452,1.5,11/24/2015 0:00,Fronius,Galvo 2.5-1 208-240,225,10,E100,11/24/2015,E140,2.5,95.2
90461,8.25,9/9/2015 0:00,ABB Power One,PVI-6000,180,20,E100,9/9/2015,E140,6,96.4
90470,6.76,8/4/2016 0:00,SolarEdge,SE6000A-US-U,90,30,E100,8/4/2016,E130,6,97.5
90494,530,3/31/2015 0:00,CSU student rec Advanced Energy,"(18) AE 23 KW, (1) AE-20 kw",180,12,E791,3/31/2015,E791,434,97.5
90550,963,4/2/2015 0:00,Intel Corp. Solectria,(29)  PVI 28TL,180,5,E791,4/2/2015,E791,812,98
90561,11.9,10/11/2017 0:00,SolarEdge,SE7600H-US-U; SE3800H-US-U,176,16,E100,10/11/2017,A140,10.15,97.5
90562,6.83,6/14/2018 0:00,Delta,Solivia 5.2 TL,238,27,E100,6/14/2018,E140,5.2,97.5
90564,1.5,4/8/2016 0:00,Fronius,Galvo 2.5-1 208-240,230,22.5,E100,4/8/2016,E130,2.5,95.2
90650,8.32,12/21/2015 0:00,SolarEdge,SE7600A-US,162,30,E100,12/21/2015,E140,8.35,97.5
90654,139,4/21/2015 0:00,CSU Parmalee Advanced Energy,"(4) AE 3TL-23, (1) AE 3TL-20",180,15,E790,4/21/2015,E791,112,97.5
90698,8.3,11/6/2018 0:00,APSYSTEMS,YC500A microinverters,260,32,E100,11/6/2018,E125,,
90813,232,6/8/2015 0:00,CSU VTH SMA Tripower,(6) 24kW (2) 20kW,180,12,E791,6/8/2015,E791,140,
90814,99,6/19/2015 0:00,CSU UCA center SMA,"(3) AE-3TL 20kW, (1) AE 24 KW",180,12,E790,6/19/2015,E790,84,97.5
90856,5.46,3/28/2016 0:00,SolarEdge,SE5000A,180,5,E100,3/28/2016,E140,5.4,97.5
90861,5.46,3/28/2016 0:00,SolarEdge,SE5000A,180,5,E100,3/28/2016,E140,5.4,97.5
90862,5.46,3/28/2016 0:00,SolarEdge,SE5000A,180,5,E100,3/28/2016,E140,5.4,97.5
90863,5.46,3/28/2016 0:00,SolarEdge,SE5000A,180,5,E100,3/28/2016,E140,5.4,97.5
90864,5.46,3/28/2016 0:00,SolarEdge,SE5000A,180,5,E100,3/28/2016,E140,5.4,97.5
90872,4.56,1/4/2018 0:00,Enphase,IQ6-60-2-US,260,25,E100,1/4/2018,E140,,
90876,12.32,6/7/2017 0:00,SolarEdge,SE10000A-US,180,26,E100,6/7/2017,E140,10.8,97.5
90878,93,6/19/2015 0:00,CSU Edwards Hall SMA,(4) 24/20/20/15,180,12,E791,6/19/2015,E791,79,97.5
90884,1.5,6/20/2018 0:00,Fronius,Galvo 2.5-1 208-240,235,26.5,E100,6/20/2018,E140,2.5,95.2
90892,1.5,6/21/2018 0:00,Fronius,Galvo 2.5-1 208-240,250,25,E100,6/21/2018,E140,2.5,95.2
90900,1.5,4/8/2016 0:00,Fronius,Galvo 2.5-1 208-240,194,30,E100,4/8/2016,E140,2.5,95.2
90957,7.02,10/11/2018 0:00,SolarEdge,SE7600A-US,212,23,E100,10/11/2018,E140,8.35,97.5
90996,620.68,7/13/2015 0:00,Riverside Comm Solar Schneider,GT500-480,180,34,E771,7/13/2015,E771,500,96
91036,3.36,4/19/2017 0:00,SolarEdge,HD Wave 3000H,180,22,E100,4/19/2017,E140,3.3,97.5
91054,1.5,4/6/2016 0:00,Fronius,Galvo 2.5-1 208-240,140,20,E100,4/6/2016,E140,2.5,95.2
91076,60,8/7/2015 0:00,Fossil Ridge  Solectria,(3) PV14TL-208,210,10,E790,8/7/2015,E790,42,96
